track_id,track,artist_id,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
7x74XLYJqptDCmY4y3FaVh,My Head & My Heart - Jonas Blue Remix,4npEfmQ6YuiwW1GpUmaq3F,Ava Max,0.675,0.899,9,-4.787,0,0.0391,0.0025,8.33e-05,0.298,0.344,123.034,7x74XLYJqptDCmY4y3FaVh,179512,4
1e8PAfcKUYoKkxPhrHqw4x,Someone You Loved - Future Humans Remix,4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,0.65,0.833,1,-4.672,1,0.0359,0.0803,0.0,0.0833,0.725,123.976,1e8PAfcKUYoKkxPhrHqw4x,189052,4
0goj2jVaUvxQP2zsyt7Xol,Don't Call Me Up - R3HAB Remix,1MIVXf74SZHmTIp4V4paH4,Mabel,0.752,0.812,6,-4.41,0,0.183,0.287,2.45e-05,0.0897,0.58,108.05,0goj2jVaUvxQP2zsyt7Xol,153333,4
2alijxLnR0RCiJ5JvzhDuT,Wet - Remix,7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,0.811,0.758,7,-5.638,1,0.0277,0.0773,0.000187,0.0768,0.736,130.028,2alijxLnR0RCiJ5JvzhDuT,195453,4
50RJdoxw8iajGNtHQe6QeS,Something Just Like This - Alesso Remix,69GGBxA162lTqCwzJG5jLp,The Chainsmokers,0.663,0.728,2,-5.99,1,0.0491,0.24,0.000417,0.122,0.563,120.082,50RJdoxw8iajGNtHQe6QeS,252933,4
2wOVXsIRIoniqipE9I5ZVx,Only Want You - Sam Feldt Remix,5CCwRZC6euC8Odo6y9X8jr,Rita Ora,0.578,0.786,9,-4.665,1,0.13,0.232,0.000106,0.122,0.347,105.945,2wOVXsIRIoniqipE9I5ZVx,179151,4
2f7HKQh8zptKYnO6aIhErl,Kiss It Better - R3hab Remix,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,0.73,0.743,6,-3.948,1,0.0417,0.0583,0.0,0.103,0.475,102.023,2f7HKQh8zptKYnO6aIhErl,184200,4
4TpXLhpLYQPMHM1A8W9J84,ily (i love you baby) (Topic Remix) [feat. Emilee],1lmU3giNF3CSbkVSQmLpHQ,Surf Mesa,0.797,0.791,11,-4.198,1,0.0432,0.000679,0.00751,0.0678,0.589,126.004,4TpXLhpLYQPMHM1A8W9J84,156960,4
3YPlsrk0Voe8AOa1jyN891,Ain't My Fault - R3hab Remix,1Xylc3o4UrD53lo9CvFvVg,Zara Larsson,0.67,0.847,9,-3.723,1,0.043,0.0156,0.0,0.22,0.613,150.109,3YPlsrk0Voe8AOa1jyN891,158773,4
0Qydhjycb5IFm02W6zJ2Tn,Love Myself - KREAM Remix,5p7f24Rk5HkUZsaS3BLG5F,Hailee Steinfeld,0.775,0.772,7,-4.79,0,0.0962,0.00764,1.26e-05,0.0515,0.274,124.947,0Qydhjycb5IFm02W6zJ2Tn,221720,4
77FULy278MulVvGWS8BfK7,When Love Takes Over (feat. Kelly Rowland),1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,0.675,0.862,11,-4.614,1,0.0253,0.0165,0.000427,0.169,0.498,129.967,77FULy278MulVvGWS8BfK7,191000,4
3kgKVcBpBGuSeaEC0AZGlb,Old Town Road - Diplo Remix,7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,0.766,0.771,6,-9.108,1,0.0576,0.00407,3.76e-06,0.113,0.297,140.036,3kgKVcBpBGuSeaEC0AZGlb,204027,4
1gwwks3lIsvJq5pDJ82fKK,Sweet but Psycho - Morgan Page Dance Remix,4npEfmQ6YuiwW1GpUmaq3F,Ava Max,0.645,0.795,1,-5.439,1,0.0343,0.0334,1.05e-05,0.089,0.424,127.959,1gwwks3lIsvJq5pDJ82fKK,226875,4
4Sp0jLZN8MgPnoGDufJS7N,On My Way - Da Tweekaz Remix,7vk5e3vY1uw9plTHJAMwjN,Alan Walker,0.478,0.848,1,-3.85,0,0.0431,0.0934,0.0,0.0925,0.48,149.936,4Sp0jLZN8MgPnoGDufJS7N,204199,4
6GIRtKNXokeu25nn7U6Hu8,Easier - Seeb Remix,5Rl15oVamLq7FbSb0NNBNy,5 Seconds of Summer,0.564,0.747,5,-3.374,1,0.0584,0.0728,0.0,0.151,0.717,97.878,6GIRtKNXokeu25nn7U6Hu8,165767,4
1nSzCAvAvzJj5oIt7m90G0,24K Magic - R3hab Remix,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,0.763,0.708,5,-5.692,0,0.209,0.146,0.0,0.33,0.566,106.175,1nSzCAvAvzJj5oIt7m90G0,158678,4
5ng9duWuWbHlwviFSh5Vqx,Best Day Of My Life - Gazzo Remix,0MlOPi3zIDMVrfA9R04Fe3,American Authors,0.632,0.964,11,-1.555,0,0.0819,0.0117,0.0014,0.225,0.402,124.997,5ng9duWuWbHlwviFSh5Vqx,197760,4
1cfVkL84XmRON3Gl9jDXKI,Into You - 3LAU Remix,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,0.615,0.781,6,-5.597,0,0.109,0.0171,0.0017,0.178,0.268,126.254,1cfVkL84XmRON3Gl9jDXKI,197147,3
0QGl113Wm50br1F5V6kIt2,Levitating (feat. DaBaby) - Don Diablo Remix,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,0.686,0.917,11,-3.06,0,0.151,0.104,1.44e-06,0.444,0.387,119.979,0QGl113Wm50br1F5V6kIt2,208000,4
4QAUGy6k7c3IOAhgWz52r7,Heaven - David Guetta & MORTEN Remix,1vCWHaC5f2uS3yhpwWbIA6,Avicii,0.572,0.934,6,-5.053,0,0.0446,0.00292,0.0198,0.105,0.204,125.948,4QAUGy6k7c3IOAhgWz52r7,215238,4
1byydVLDAt7An5Pk3SuL5j,I Know You (feat. Bastille) - Vigiland Remix,2JyWXPbkqI5ZJa3gwqVa0c,Craig David,0.674,0.471,9,-8.199,1,0.0719,0.0946,0.0,0.22,0.219,127.963,1byydVLDAt7An5Pk3SuL5j,183345,4
6CSr11bPiFYJUzYo7vWiIw,Chasing Highs - Felix Cartal Remix,6c0mTNAxJxlp9HpKTUZwA8,ALMA,0.67,0.774,2,-3.068,0,0.0404,0.0399,0.00556,0.126,0.25,121.086,6CSr11bPiFYJUzYo7vWiIw,220651,4
7dQGDSVjt1vS6BsDURjYhS,Treasure - Cash Cash Radio Mix,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,0.664,0.944,5,-2.027,0,0.0996,0.101,0.0,0.766,0.745,121.931,7dQGDSVjt1vS6BsDURjYhS,208279,4
6WK7h2WfMmnX7zOZnfzoYo,I Like It - Dillon Francis Remix,4kYSro6naA4h99UJvo89HB,Cardi B,0.731,0.854,5,-4.635,0,0.149,0.00256,1.49e-05,0.386,0.651,150.163,6WK7h2WfMmnX7zOZnfzoYo,219200,4
55y30bh2ZUtzOXjWLxn7XT,In the Name of Love - DallasK Remix,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,0.522,0.816,4,-3.156,0,0.0643,0.0126,4.19e-06,0.348,0.102,134.103,55y30bh2ZUtzOXjWLxn7XT,200597,4
1IXGILkPm0tOCNeq00kCPa,If I Can't Have You - Gryffin Remix,7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,0.642,0.818,2,-4.552,1,0.032,0.0567,0.0,0.0919,0.59,124.957,1IXGILkPm0tOCNeq00kCPa,253040,4
5MgBUUjbkQ27Kd9CbeZFLo,Roses (feat. ROZES) - Zaxx Remix,69GGBxA162lTqCwzJG5jLp,The Chainsmokers,0.677,0.881,1,-3.534,0,0.054,0.00445,0.0146,0.359,0.566,128.121,5MgBUUjbkQ27Kd9CbeZFLo,190267,4
52Y5nYBQgqawttJxxtUv1e,Insomnia - King Topher Remix,6Dd3NScHWwnW6obMFbl1BH,Daya,0.733,0.718,4,-7.149,0,0.0376,0.0107,0.0102,0.33,0.206,122.993,52Y5nYBQgqawttJxxtUv1e,176098,4
5MpKzeXvOBFiZpQWV9iP5O,Uptown Funk (feat. Bruno Mars) - Will Sparks Remix,3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,0.821,0.9,2,-3.258,1,0.168,0.0114,0.000241,0.894,0.546,127.93,5MpKzeXvOBFiZpQWV9iP5O,277227,4
0dj5O3Nc6ONKWNd8mErvND,Rain On Me - Purple Disco Machine Remix - Edit,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,0.764,0.772,1,-7.061,0,0.0739,0.00643,0.00661,0.125,0.902,123.016,0dj5O3Nc6ONKWNd8mErvND,238049,4
5Xt5iEbljmwJW51LMTQ6Nx,What About Us - Cash Cash Remix,1KCSPY1glIKqW2TotWuXOR,P!nk,0.597,0.797,8,-2.565,1,0.0469,0.0509,4.77e-06,0.104,0.222,122.898,5Xt5iEbljmwJW51LMTQ6Nx,233902,4
1NvSQe0i4ApmQCnBI8Jwzq,Malibu - Tiësto Remix,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,0.582,0.921,8,-2.496,1,0.0509,0.00216,0.000214,0.251,0.49,128.062,1NvSQe0i4ApmQCnBI8Jwzq,199480,4
3Lv3frZVXU7Q0JEFvLIzWW,Promises (with Sam Smith) - David Guetta Remix,7CajNmpbOovFoOoasH2HaY,Calvin Harris,0.588,0.697,3,-4.744,0,0.0372,0.186,0.000219,0.103,0.225,125.157,3Lv3frZVXU7Q0JEFvLIzWW,190417,4
31LLpb0q1phhd3sRxIsdLz,Kings & Queens - MOTi Remix,4npEfmQ6YuiwW1GpUmaq3F,Ava Max,0.638,0.75,1,-5.244,0,0.0754,0.0364,0.0,0.369,0.65,125.958,31LLpb0q1phhd3sRxIsdLz,180952,4
5MeTUONtAo08JqtGPljSxv,Black Magic - Cahill Remix,3e7awlrlDSwF3iM0WBjGMp,Little Mix,0.713,0.898,4,-4.931,1,0.0744,0.027,0.0,0.397,0.477,125.974,5MeTUONtAo08JqtGPljSxv,198910,4
7srwQKnqYsIY26Aatbazaq,Let Me Love You - Tiësto's AFTR:HRS Mix,540vIaP2JwjQb9dm3aArA4,DJ Snake,0.707,0.83,0,-4.587,0,0.0427,0.0107,2.06e-05,0.495,0.386,120.013,7srwQKnqYsIY26Aatbazaq,155840,4
1nRA1PmMNZMv4BMV4Je8uK,No Lie - Sam Feldt Remix,3Isy6kedDrgPYoTS1dazA9,Sean Paul,0.809,0.846,0,-3.727,1,0.14,0.0924,0.0,0.164,0.574,115.028,1nRA1PmMNZMv4BMV4Je8uK,172540,4
4NkgQJFG0aDHXyylIGnmJ4,New Rules - KREAM Remix,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,0.548,0.752,9,-5.456,0,0.111,0.00638,0.000345,0.0966,0.429,122.008,4NkgQJFG0aDHXyylIGnmJ4,280853,4
6B7jm2IJsh3DYXO7RgwVnx,Prisoner (feat. Dua Lipa) - Jax Jones Remix,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,0.844,0.619,6,-7.555,1,0.046,0.174,1.05e-06,0.0831,0.386,128.008,6B7jm2IJsh3DYXO7RgwVnx,226267,4
31OqWK8Lc6GnUbnLG3GqPX,Happier - Breathe Carolina Remix,64KEffDW9EtZ1y2vBYgq8T,Marshmello,0.691,0.924,0,-3.839,1,0.0577,0.00828,3.8e-06,0.402,0.34,125.983,31OqWK8Lc6GnUbnLG3GqPX,158095,4
4RgDgaohkG08f630ZT9QKc,Body - Dzeko Remix,6t1gpxYbY8OlLA7D2RiikQ,Loud Luxury,0.653,0.946,5,-3.757,0,0.0556,0.00812,0.000207,0.126,0.653,125.966,4RgDgaohkG08f630ZT9QKc,165714,4
7b4vbqgzMhbFa0wdjfftQJ,One Kiss (with Dua Lipa) - Oliver Heldens Remix,7CajNmpbOovFoOoasH2HaY,Calvin Harris,0.717,0.752,0,-6.933,1,0.065,0.251,0.000468,0.0802,0.14,123.97,7b4vbqgzMhbFa0wdjfftQJ,281267,4
7MDobIiZKLbDDibHDA1fl8,Faded - Tiesto's Northern Lights Remix,7vk5e3vY1uw9plTHJAMwjN,Alan Walker,0.419,0.752,6,-5.605,1,0.0805,0.0238,0.0032,0.129,0.129,125.846,7MDobIiZKLbDDibHDA1fl8,250280,4
2Ceq5Ty6rJqazoZIWyS0Vc,Ocean (feat. Khalid) - David Guetta Remix,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,0.609,0.824,0,-8.251,0,0.0795,0.0913,2.88e-05,0.134,0.36,127.072,2Ceq5Ty6rJqazoZIWyS0Vc,195833,4
1d33rv3YwKEoc7rtTVWCqt,September Song - Indian Summer Mix,4kYGAK2zu9EAomwj3hXkXy,JP Cooper,0.614,0.802,0,-3.872,0,0.0306,0.023,0.0,0.0589,0.666,96.026,1d33rv3YwKEoc7rtTVWCqt,215031,4
1Ygm9KdH3wbzDekO8JgxcW,...Ready For It? - BloodPop® Remix,06HL4z0CvFAxyc27GXpf02,Taylor Swift,0.582,0.835,7,-4.899,1,0.222,0.133,0.0,0.102,0.496,160.09,1Ygm9KdH3wbzDekO8JgxcW,189509,4
0Ye1olMyvB2rLjZ4vlYVWI,Closer - R3hab Remix,69GGBxA162lTqCwzJG5jLp,The Chainsmokers,0.775,0.559,8,-5.89,1,0.0417,0.081,0.0,0.219,0.408,100.042,0Ye1olMyvB2rLjZ4vlYVWI,161120,4
3NFvv5bC6HWtxUftIBm8Qd,Mama - Syn Cole Remix,1HBjj22wzbscIZ9sEb5dyf,Jonas Blue,0.787,0.796,11,-3.551,0,0.0429,0.0286,0.0,0.0909,0.634,126.032,3NFvv5bC6HWtxUftIBm8Qd,179888,4
3AUW7mAGx1BICBWqsuFgh4,Silence - Tiësto's Big Room Remix,64KEffDW9EtZ1y2vBYgq8T,Marshmello,0.522,0.941,1,-3.357,0,0.25,0.00621,3.63e-06,0.956,0.0994,130.088,3AUW7mAGx1BICBWqsuFgh4,202154,4
2JzErxvclrRRG9bj9dEXR3,Don't Start Now - Purple Disco Machine Remix,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,0.766,0.752,11,-6.185,0,0.0506,0.0457,2.87e-06,0.351,0.807,123.979,2JzErxvclrRRG9bj9dEXR3,216774,4
0Fc9QSMX6fgEBgDjUax7t7,Ruin My Life - Steve James Remix,1Xylc3o4UrD53lo9CvFvVg,Zara Larsson,0.723,0.837,11,-6.487,1,0.0389,0.0103,0.000477,0.0834,0.643,123.952,0Fc9QSMX6fgEBgDjUax7t7,177097,4
1VYj8u5I4L5Xl21zQiQMx7,I Don't Care (with Justin Bieber) - Jonas Blue Remix,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,0.708,0.872,6,-5.775,1,0.0502,0.0736,0.0,0.337,0.25,124.026,1VYj8u5I4L5Xl21zQiQMx7,192681,4
2vIzH4NfFGoJHA5rn1dFWT,Youngblood - R3HAB Remix,5Rl15oVamLq7FbSb0NNBNy,5 Seconds of Summer,0.425,0.771,7,-4.293,0,0.0629,0.0312,0.0,0.165,0.213,142.034,2vIzH4NfFGoJHA5rn1dFWT,150528,4
389MC596K4IN35zaHAyuYz,Scared To Be Lonely - Brooks Remix,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,0.604,0.796,1,-2.416,0,0.0597,0.0126,0.0,0.106,0.225,127.991,389MC596K4IN35zaHAyuYz,200625,4
0AZJDOGsRHnR9GEMWqzOiP,Castles - Sam Feldt Remix,5pDjmC5mRl7vDJhsjVwNfk,Freya Ridings,0.63,0.901,4,-3.806,1,0.0476,0.0422,0.000615,0.35,0.587,120.022,0AZJDOGsRHnR9GEMWqzOiP,204000,4
2D20D6gxMn8iJV4ij30DIV,Habits (Stay High) - The Chainsmokers Radio Edit,4NHQUGzhtTLFvgF5SZesLK,Tove Lo,0.678,0.825,10,-5.923,1,0.0367,0.00422,0.00235,0.131,0.0388,128.018,2D20D6gxMn8iJV4ij30DIV,264920,4
3eLdNmnRWr9gIyBcqTSSti,SOS - Laidback Luke Tribute Remix / Radio Edit,1vCWHaC5f2uS3yhpwWbIA6,Avicii,0.572,0.915,5,-4.451,0,0.0625,0.0111,0.0,0.339,0.678,123.919,3eLdNmnRWr9gIyBcqTSSti,164516,4
4kXDTeaXTJGRlyGQ15fhvA,Bang Bang - 3LAU Remix,2gsggkzM5R49q6jpPvazou,Jessie J,0.659,0.875,7,-3.337,0,0.0441,0.0165,2.1e-06,0.375,0.386,127.979,4kXDTeaXTJGRlyGQ15fhvA,186333,4
18YRKiIZO4qDEc5Ik0Cry6,FRIENDS - R3hab Remix,64KEffDW9EtZ1y2vBYgq8T,Marshmello,0.545,0.814,9,-4.398,0,0.0409,0.028,0.0,0.0969,0.696,104.93,18YRKiIZO4qDEc5Ik0Cry6,157143,4
1FlIzyCvRFQUE4pc7PiaIo,High Hopes - Don Diablo Remix,20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,0.59,0.888,5,-2.851,1,0.0765,0.0216,0.0,0.487,0.288,126.094,1FlIzyCvRFQUE4pc7PiaIo,185714,4
0pjMTISKHTJkogN1BPZxaC,Paradise - Tiësto Remix,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,0.637,0.736,2,-6.003,0,0.0404,0.0123,0.14,0.0798,0.643,130.015,0pjMTISKHTJkogN1BPZxaC,286347,4
7AkLPOwjju8taQCJCaIUts,Happy Now - R3HAB Remix,23fqKkggKUBHNkbKtXEls4,Kygo,0.623,0.84,9,-5.446,1,0.123,0.0173,0.0,0.363,0.539,123.068,7AkLPOwjju8taQCJCaIUts,189268,4
1HtZS4fv2nIZaCSfFVlcHc,I Love It (feat. Charli XCX) - I Don’t Care 2022 Re-Edit,1VBflYyxBhnDc9uVib98rw,Icona Pop,0.707,0.853,8,-6.093,1,0.254,0.00524,9.05e-05,0.345,0.748,125.941,1HtZS4fv2nIZaCSfFVlcHc,152672,4
0xedZw4tBgVZdsB8w7r5aG,Ciao Adios - Burak Yeter Remix,1zNqDE7qDGCsyzJwohVaoX,Anne-Marie,0.773,0.839,4,-5.68,0,0.14,0.0636,2.31e-06,0.328,0.658,123.001,0xedZw4tBgVZdsB8w7r5aG,180937,4
4DMvvYvDNiEv2QUciZCyp7,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen) - AJR Remix",4WN5naL3ofxrVBgFpguzKo,Rudimental,0.538,0.776,0,-4.814,1,0.201,0.261,0.0,0.201,0.776,94.969,4DMvvYvDNiEv2QUciZCyp7,231689,4
66wF9HWqR8RpQ47tiVQpgx,Last Hurrah - David Guetta Remix,64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,0.683,0.712,11,-6.954,0,0.0528,0.105,1.82e-06,0.21,0.59,91.033,66wF9HWqR8RpQ47tiVQpgx,191868,4
77x68F78XGMt95NSy4E47c,Hurts So Good - Broiler Remix,3AVfmawzu83sp94QW7CEGm,Astrid S,0.663,0.76,5,-3.847,1,0.0458,0.0895,4.87e-06,0.237,0.345,125.891,77x68F78XGMt95NSy4E47c,205747,4
6LIe9o2p1xfj72rx4NDY8k,First Time - Gryffin Remix,23fqKkggKUBHNkbKtXEls4,Kygo,0.494,0.81,3,-4.37,1,0.0533,0.0564,0.0,0.104,0.426,104.913,6LIe9o2p1xfj72rx4NDY8k,173440,4
3Hkv6ag5Yr1Z7nbxMPPj4B,So Am I - Steve Void Dance Remix,4npEfmQ6YuiwW1GpUmaq3F,Ava Max,0.687,0.707,6,-4.924,1,0.0414,0.158,0.0,0.119,0.805,126.081,3Hkv6ag5Yr1Z7nbxMPPj4B,187143,4
44Fy9nmj1bBh42WviVea0m,Lose Control - ChildsPlay & Badd Dimes Remix,0xRXCcSX89eobfrshSVdyu,MEDUZA,0.627,0.768,5,-6.185,0,0.042,0.0269,0.00124,0.116,0.168,127.903,44Fy9nmj1bBh42WviVea0m,207021,4
7Ar6mFwSf0DNSaWhUc759s,Ride It - Jonas Blue Remix,4ofCBoyEiGSePFAG500xev,Regard,0.689,0.946,7,-3.814,0,0.0397,0.00658,0.00191,0.262,0.392,125.037,7Ar6mFwSf0DNSaWhUc759s,182400,4
0gahmokctHhYjyR3ZUGr7L,Final Song - Diplo & Jauz Remix,0bdfiayQAKewqEvaU6rXCv,MØ,0.687,0.843,9,-2.974,1,0.0312,0.208,0.000917,0.0751,0.344,126.012,0gahmokctHhYjyR3ZUGr7L,190480,4
1KqquoEp6nWY1s46lwFoTF,Still Falling For You - Jonas Blue Remix,0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,0.536,0.745,1,-7.695,1,0.0537,0.327,0.0,0.312,0.5,122.481,1KqquoEp6nWY1s46lwFoTF,188053,4
5xBafmhrJzzMsd1dxErIbJ,Nothing Breaks Like a Heart - Don Diablo Remix,3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,0.712,0.871,7,-3.571,0,0.225,0.179,1.94e-06,0.203,0.379,123.974,5xBafmhrJzzMsd1dxErIbJ,216774,4
6KzI6EM1QYyOq5oudPlcWT,Alive!,3K2Srho6NCF3o9MswGR76H,Bakar,0.75,0.736,8,-5.405,0,0.0307,0.517,1.23e-05,0.0866,0.579,97.032,6KzI6EM1QYyOq5oudPlcWT,232133,4
2qUNrUbCYoUE6MsOR3tTD1,kisses,72X6FHxaShda0XeQw3vbeF,Slowdive,0.57,0.804,11,-7.032,0,0.0329,0.0195,0.724,0.0587,0.471,128.031,2qUNrUbCYoUE6MsOR3tTD1,237435,4
2tA4gq8tO9TPPPpbgK5n4w,Bending Hectic,6styCzc1Ej4NxISL0LiigM,The Smile,0.247,0.43,4,-8.767,1,0.0403,0.502,0.733,0.111,0.133,115.067,2tA4gq8tO9TPPPpbgK5n4w,480480,4
0UaqZbfeKuOdPxkyK7782l,But Not Kiss,5szilpXHcwOqnyKLqGco5j,Faye Webster,0.698,0.51,4,-8.817,0,0.0366,0.132,0.167,0.0911,0.152,82.004,0UaqZbfeKuOdPxkyK7782l,222556,4
6KpFwd5bRdGizEXTaUSoLi,When Everything Was Lost,48vDIufGC8ujPuBiTxY8dm,Palace,0.329,0.656,2,-7.795,1,0.0318,0.09,0.569,0.123,0.386,163.954,6KpFwd5bRdGizEXTaUSoLi,240058,4
7lGVePePvWGNUviBUICQQj,hazelton,13rHmjtJmlIJ2aDyJc7CLV,Justin Vernon,0.406,0.496,3,-10.114,1,0.0263,0.816,3.48e-05,0.0691,0.445,146.401,7lGVePePvWGNUviBUICQQj,181000,4
4pmiEqiZKvQIJP7zquAzHg,Kill Your Pain (with King Princess),6VgPyGeGO86DztjK7GCYT3,Boyish,0.486,0.644,1,-6.191,1,0.0742,0.00614,2.68e-05,0.0928,0.341,145.833,4pmiEqiZKvQIJP7zquAzHg,166195,4
4TPEq6x5AKefHfLyyyfEu5,I See Myself,0WCo84qtCKfbyIf1lqQWB4,Geese,0.769,0.613,5,-7.699,1,0.0382,0.17,2.16e-05,0.459,0.892,131.948,4TPEq6x5AKefHfLyyyfEu5,180808,4
3ULSfbtXLBo4AehHye9ft9,Odyssey,3vbKDsSS70ZX9D2OcvbZmS,Beck,0.695,0.781,6,-3.742,1,0.0382,0.0679,0.000423,0.317,0.89,115.993,3ULSfbtXLBo4AehHye9ft9,226103,4
1c2B1ScCR9I5WCaLNrvVrj,Prepaid Wireless,6d6ts87Fxm1EdULf4CaLw4,Wallice,0.636,0.794,5,-5.285,1,0.0689,0.121,0.000165,0.109,0.373,129.996,1c2B1ScCR9I5WCaLNrvVrj,176056,4
40tmc5Wjz7tmvtqmspCSp3,Freakin,2jbd7OqeJJd1hz81vOXwwW,binki,0.744,0.69,1,-5.669,0,0.0391,0.00797,6.08e-06,0.174,0.829,114.985,40tmc5Wjz7tmvtqmspCSp3,190960,4
1BZdaILVXGhuJbvlMFzBBD,Charm You - Blondshell Version,7qrEXiLLnWkkYHhadZ1Oij,Blondshell,0.642,0.728,11,-7.074,1,0.0297,0.000392,0.000334,0.113,0.781,124.004,1BZdaILVXGhuJbvlMFzBBD,178929,4
4CKRwn0AIG5Fmbf040suEj,Maps,0tYrHjgdca0ZLPkR4P0eW4,Raffaella,0.594,0.718,7,-7.072,1,0.0318,0.188,0.0162,0.0891,0.241,109.977,4CKRwn0AIG5Fmbf040suEj,210136,4
4wzVFbvPQB9Rz24NqkoWgQ,What Happens In Your Head?,5gRGeLfkGBsUOv9aJieEey,MOSSS,0.756,0.576,1,-9.717,0,0.062,0.542,0.945,0.11,0.905,105.015,4wzVFbvPQB9Rz24NqkoWgQ,214244,4
5Y1syktNHkkg5dhbeoEBwX,Sunburn Fades,7vtSUU3zpHeYJfX6BPNrJd,Briston Maroney,0.629,0.391,1,-8.437,1,0.0263,0.305,0.0,0.094,0.398,107.911,5Y1syktNHkkg5dhbeoEBwX,233600,4
5Y5Poj7qMpNSOX9L0c2gup,Highway,1hkRfKGoJisJDbo6eSf1pg,Lewis OfMan,0.524,0.736,8,-6.234,1,0.0365,0.018,0.022,0.132,0.661,119.877,5Y5Poj7qMpNSOX9L0c2gup,183360,4
790myZFzSomT1B5MkFhuNT,Hace Mucho Tiempo,4tenlYn9MG8Fda3OyDtPRO,Los Aptos,0.654,0.438,5,-10.01,1,0.09,0.803,0.0,0.476,0.554,178.093,790myZFzSomT1B5MkFhuNT,256885,4
5yKYejprpKJ7LaK23LL53q,Easier To Run,03vcsySpQ2gtPoaPeJRhb9,Georgia Gets By,0.53,0.601,5,-5.22,1,0.0364,0.00266,0.00641,0.107,0.271,132.996,5yKYejprpKJ7LaK23LL53q,186873,4
16LiikrNSmBq35Fp7s9PjJ,Sunshine,2UmG7WphL1CMN7mVWyhE7u,Babe Rainbow,0.77,0.716,9,-5.665,1,0.043,0.0468,0.19,0.379,0.874,113.974,16LiikrNSmBq35Fp7s9PjJ,221357,4
13RQLBileJw4BjYhBJptOI,It’s Not About You,5MaQlvNGOaTj39apHsXVq1,Claud,0.631,0.68,0,-7.703,1,0.0291,0.297,7.09e-05,0.14,0.674,114.984,13RQLBileJw4BjYhBJptOI,195510,4
1xy6k6oaAGTJ4GiKYngRml,Beyond The Pale,4TpW7t4Cz0RG1gOEU6EcUm,Andrew Wyatt,0.743,0.714,7,-5.493,0,0.0304,0.044,2.74e-06,0.203,0.604,103.966,1xy6k6oaAGTJ4GiKYngRml,205385,4
4oR9onkuU2xWQL3E5apApP,Fader - Edit,3qwabfaWewpfli7hMNM3O8,Róisín Murphy,0.605,0.581,0,-7.846,0,0.0854,0.547,0.0,0.355,0.591,176.133,4oR9onkuU2xWQL3E5apApP,144149,4
7GfNOvMCTRh2WR1n6gUt0A,VIRGINIA CREEPER,23FgP9gxRT6QMcRhsV71kY,greek,0.756,0.599,1,-10.057,0,0.33,0.463,1.89e-05,0.275,0.412,116.989,7GfNOvMCTRh2WR1n6gUt0A,172308,4
0mXhEiLnnb5cpePShMXQVO,canine teeth,6Yt4jPVBqhLFQcNM0dSZtq,Orchid Mantis,0.506,0.546,11,-11.324,1,0.109,0.881,0.892,0.393,0.627,149.963,0mXhEiLnnb5cpePShMXQVO,80000,4
1XUcmMksyUn0HwGaE7smrz,Growing Pains,1He0ZKninbT4FMEV9hUZKn,Mindchatter,0.714,0.735,4,-8.885,0,0.0498,0.488,0.746,0.106,0.924,164.993,1XUcmMksyUn0HwGaE7smrz,216279,4
6qplf0LC8lwZdWL7Ij0hlu,COOL_DNB_SONG,3LwiPwIJNshV4ItekGcIMo,8485,0.514,0.68,9,-6.913,1,0.0474,0.0229,6.12e-05,0.427,0.33,165.059,6qplf0LC8lwZdWL7Ij0hlu,123197,4
32RZLjdJOaDxZn3ptleU5o,Repeat (If You Remind Me),5SjNVG3L9mgWQPsfp1sFDB,Wye Oak,0.38,0.65,11,-9.705,1,0.0505,0.18,0.0419,0.544,0.749,209.344,32RZLjdJOaDxZn3ptleU5o,248415,4
